id,quantity,country,cost
6224,33,Egypt,299000
6225,34,Egypt,299000
6226,35,Egypt,299000
6227,36,Egypt,299000
6228,37,Egypt,352000
6229,38,Egypt,352000
6230,39,Egypt,352000
6231,40,Egypt,352000
6232,41,Egypt,352000
6233,42,Egypt,352000
6234,43,Egypt,352000
6235,44,Egypt,352000
6236,45,Egypt,352000
6237,46,Egypt,352000
6238,47,Egypt,352000
6239,48,Egypt,352000
6240,49,Egypt,388000
6241,50,Egypt,426500
6242,51,Egypt,426500
6243,52,Egypt,426500
6244,53,Egypt,426500
6245,54,Egypt,426500
6246,55,Egypt,426500
6247,56,Egypt,426500
6248,57,Egypt,426500
6249,58,Egypt,426500
6250,59,Egypt,426500
6251,60,Egypt,426500
6252,61,Egypt,426500
6253,62,Egypt,426500
6254,63,Egypt,426500
6255,64,Egypt,426500
6256,65,Egypt,426500
6257,66,Egypt,426500
6258,67,Egypt,426500
6259,68,Egypt,426500
6260,69,Egypt,426500
6261,70,Egypt,426500
6262,71,Egypt,426500
6263,72,Egypt,426500
6264,1,Eritrea,36000
6265,2,Eritrea,42000
6266,3,Eritrea,56500
6267,4,Eritrea,56500
6268,5,Eritrea,56500
6269,6,Eritrea,56500
6270,7,Eritrea,123000
6271,8,Eritrea,123000
6272,9,Eritrea,123000
6273,10,Eritrea,123000
6274,11,Eritrea,123000
6275,12,Eritrea,123000
6276,13,Eritrea,176000
6277,14,Eritrea,176000
6278,15,Eritrea,176000
6279,16,Eritrea,176000
6280,17,Eritrea,176000
6281,18,Eritrea,176000
6282,19,Eritrea,176000
6283,20,Eritrea,176000
6284,21,Eritrea,176000
6285,22,Eritrea,176000
6286,23,Eritrea,176000
6287,24,Eritrea,176000
6288,25,Eritrea,212000
6289,26,Eritrea,218000
6290,27,Eritrea,232500
6291,28,Eritrea,232500
6292,29,Eritrea,232500
6293,30,Eritrea,232500
6294,31,Eritrea,299000
6295,32,Eritrea,299000
6296,33,Eritrea,299000
6297,34,Eritrea,299000
6298,35,Eritrea,299000
6299,36,Eritrea,299000
6300,37,Eritrea,352000
6301,38,Eritrea,352000
6302,39,Eritrea,352000
6303,40,Eritrea,352000
6304,41,Eritrea,352000
6305,42,Eritrea,352000
6306,43,Eritrea,352000
6307,44,Eritrea,352000
6308,45,Eritrea,352000
6309,46,Eritrea,352000
6310,47,Eritrea,352000
6311,48,Eritrea,352000
6312,49,Eritrea,388000
6313,50,Eritrea,426500
6314,51,Eritrea,426500
6315,52,Eritrea,426500
6316,53,Eritrea,426500
6317,54,Eritrea,426500
6318,55,Eritrea,426500
6319,56,Eritrea,426500
6320,57,Eritrea,426500
6321,58,Eritrea,426500
6322,59,Eritrea,426500
6323,60,Eritrea,426500
6324,61,Eritrea,426500
6325,62,Eritrea,426500
6326,63,Eritrea,426500
6327,64,Eritrea,426500
6328,65,Eritrea,426500
6329,66,Eritrea,426500
6330,67,Eritrea,426500
6331,68,Eritrea,426500
6332,69,Eritrea,426500
6333,70,Eritrea,426500
6334,71,Eritrea,426500
6335,72,Eritrea,426500
6336,1,Ethiopia,36000
6337,2,Ethiopia,42000
6338,3,Ethiopia,56500
6339,4,Ethiopia,56500
6340,5,Ethiopia,56500
6341,6,Ethiopia,56500
6342,7,Ethiopia,123000
6343,8,Ethiopia,123000
6344,9,Ethiopia,123000
6345,10,Ethiopia,123000
6346,11,Ethiopia,123000
6347,12,Ethiopia,123000
6348,13,Ethiopia,176000
6349,14,Ethiopia,176000
6350,15,Ethiopia,176000
6351,16,Ethiopia,176000
6352,17,Ethiopia,176000
6353,18,Ethiopia,176000
6354,19,Ethiopia,176000
6355,20,Ethiopia,176000
6356,21,Ethiopia,176000
6357,22,Ethiopia,176000
6358,23,Ethiopia,176000
6359,24,Ethiopia,176000
6360,25,Ethiopia,212000
6361,26,Ethiopia,218000
6362,27,Ethiopia,232500
6363,28,Ethiopia,232500
6364,29,Ethiopia,232500
6365,30,Ethiopia,232500
6366,31,Ethiopia,299000
6367,32,Ethiopia,299000
6368,33,Ethiopia,299000
6369,34,Ethiopia,299000
6370,35,Ethiopia,299000
6371,36,Ethiopia,299000
6372,37,Ethiopia,352000
6373,38,Ethiopia,352000
6374,39,Ethiopia,352000
6375,40,Ethiopia,352000
6376,41,Ethiopia,352000
6377,42,Ethiopia,352000
6378,43,Ethiopia,352000
6379,44,Ethiopia,352000
6380,45,Ethiopia,352000
6381,46,Ethiopia,352000
6382,47,Ethiopia,352000
6383,48,Ethiopia,352000
6384,49,Ethiopia,388000
6385,50,Ethiopia,426500
6386,51,Ethiopia,426500
6387,52,Ethiopia,426500
6388,53,Ethiopia,426500
6389,54,Ethiopia,426500
6390,55,Ethiopia,426500
6391,56,Ethiopia,426500
6392,57,Ethiopia,426500
6393,58,Ethiopia,426500
6394,59,Ethiopia,426500
6395,60,Ethiopia,426500
6396,61,Ethiopia,426500
6397,62,Ethiopia,426500
6398,63,Ethiopia,426500
6399,64,Ethiopia,426500
6400,65,Ethiopia,426500
6401,66,Ethiopia,426500
6402,67,Ethiopia,426500
6403,68,Ethiopia,426500
6404,69,Ethiopia,426500
6405,70,Ethiopia,426500
6406,71,Ethiopia,426500
6407,72,Ethiopia,426500
6408,1,Fiji,36000
6409,2,Fiji,42000
6410,3,Fiji,56500
6411,4,Fiji,56500
6412,5,Fiji,56500
6413,6,Fiji,56500
6414,7,Fiji,123000
6415,8,Fiji,123000
6416,9,Fiji,123000
6417,10,Fiji,123000
6418,11,Fiji,123000
6419,12,Fiji,123000
6420,13,Fiji,176000
6421,14,Fiji,176000
6422,15,Fiji,176000
6423,16,Fiji,176000
6424,17,Fiji,176000
6425,18,Fiji,176000
6426,19,Fiji,176000
6427,20,Fiji,176000
6428,21,Fiji,176000
6429,22,Fiji,176000
6430,23,Fiji,176000
6431,24,Fiji,176000
6432,25,Fiji,212000
6433,26,Fiji,218000
6434,27,Fiji,232500
6435,28,Fiji,232500
6436,29,Fiji,232500
6437,30,Fiji,232500
6438,31,Fiji,299000
6439,32,Fiji,299000
6440,33,Fiji,299000
6441,34,Fiji,299000
6442,35,Fiji,299000
6443,36,Fiji,299000
6444,37,Fiji,352000
6445,38,Fiji,352000
6446,39,Fiji,352000
6447,40,Fiji,352000
6448,41,Fiji,352000
6449,42,Fiji,352000
6450,43,Fiji,352000
6451,44,Fiji,352000
6452,45,Fiji,352000
6453,46,Fiji,352000
6454,47,Fiji,352000
6455,48,Fiji,352000
6456,49,Fiji,388000
6457,50,Fiji,426500
6458,51,Fiji,426500
6459,52,Fiji,426500
6460,53,Fiji,426500
6461,54,Fiji,426500
6462,55,Fiji,426500
6463,56,Fiji,426500
6464,57,Fiji,426500
6465,58,Fiji,426500
6466,59,Fiji,426500
6467,60,Fiji,426500
6468,61,Fiji,426500
6469,62,Fiji,426500
6470,63,Fiji,426500
6471,64,Fiji,426500
6472,65,Fiji,426500
6473,66,Fiji,426500
6474,67,Fiji,426500
6475,68,Fiji,426500
6476,69,Fiji,426500
6477,70,Fiji,426500
6478,71,Fiji,426500
6479,72,Fiji,426500
6480,1,Kenya,36000
6481,2,Kenya,42000
6482,3,Kenya,56500
6483,4,Kenya,56500
6484,5,Kenya,56500
6485,6,Kenya,56500
6486,7,Kenya,123000
6487,8,Kenya,123000
6488,9,Kenya,123000
6489,10,Kenya,123000
6490,11,Kenya,123000
6491,12,Kenya,123000
6492,13,Kenya,176000
6493,14,Kenya,176000
6494,15,Kenya,176000
6495,16,Kenya,176000
6496,17,Kenya,176000
6497,18,Kenya,176000
6498,19,Kenya,176000
6499,20,Kenya,176000
6500,21,Kenya,176000
6501,22,Kenya,176000
6502,23,Kenya,176000
6503,24,Kenya,176000
6504,25,Kenya,212000
6505,26,Kenya,218000
6506,27,Kenya,232500
6507,28,Kenya,232500
6508,29,Kenya,232500
6509,30,Kenya,232500
6510,31,Kenya,299000
6511,32,Kenya,299000
6512,33,Kenya,299000
6513,34,Kenya,299000
6514,35,Kenya,299000
6515,36,Kenya,299000
6516,37,Kenya,352000
6517,38,Kenya,352000
6518,39,Kenya,352000
6519,40,Kenya,352000
6520,41,Kenya,352000
6521,42,Kenya,352000
6522,43,Kenya,352000
6523,44,Kenya,352000
6524,45,Kenya,352000
6525,46,Kenya,352000
6526,47,Kenya,352000
6527,48,Kenya,352000
6528,49,Kenya,388000
6529,50,Kenya,426500
6530,51,Kenya,426500
6531,52,Kenya,426500
6532,53,Kenya,426500
6533,54,Kenya,426500
6534,55,Kenya,426500
6535,56,Kenya,426500
6536,57,Kenya,426500
6537,58,Kenya,426500
6538,59,Kenya,426500
6539,60,Kenya,426500
6540,61,Kenya,426500
6541,62,Kenya,426500
6542,63,Kenya,426500
6543,64,Kenya,426500
6544,65,Kenya,426500
6545,66,Kenya,426500
6546,67,Kenya,426500
6547,68,Kenya,426500
6548,69,Kenya,426500
6549,70,Kenya,426500
6550,71,Kenya,426500
6551,72,Kenya,426500
6552,1,Lesotho,36000
6553,2,Lesotho,42000
6554,3,Lesotho,56500
6555,4,Lesotho,56500
6556,5,Lesotho,56500
6557,6,Lesotho,56500
6558,7,Lesotho,123000
6559,8,Lesotho,123000
6560,9,Lesotho,123000
6561,10,Lesotho,123000
6562,11,Lesotho,123000
6563,12,Lesotho,123000
6564,13,Lesotho,176000
6565,14,Lesotho,176000
6566,15,Lesotho,176000
6567,16,Lesotho,176000
6568,17,Lesotho,176000
6569,18,Lesotho,176000
6570,19,Lesotho,176000
6571,20,Lesotho,176000
6572,21,Lesotho,176000
6573,22,Lesotho,176000
6574,23,Lesotho,176000
6575,24,Lesotho,176000
6576,25,Lesotho,212000
6577,26,Lesotho,218000
6578,27,Lesotho,232500
6579,28,Lesotho,232500
6580,29,Lesotho,232500
6581,30,Lesotho,232500
6582,31,Lesotho,299000
6583,32,Lesotho,299000
6584,33,Lesotho,299000
6585,34,Lesotho,299000
6586,35,Lesotho,299000
6587,36,Lesotho,299000
6588,37,Lesotho,352000
6589,38,Lesotho,352000
6590,39,Lesotho,352000
6591,40,Lesotho,352000
6592,41,Lesotho,352000
6593,42,Lesotho,352000
6594,43,Lesotho,352000
6595,44,Lesotho,352000
6596,45,Lesotho,352000
6597,46,Lesotho,352000
6598,47,Lesotho,352000
6599,48,Lesotho,352000
6600,49,Lesotho,388000
6601,50,Lesotho,426500
6602,51,Lesotho,426500
6603,52,Lesotho,426500
6604,53,Lesotho,426500
6605,54,Lesotho,426500
6606,55,Lesotho,426500
6607,56,Lesotho,426500
6608,57,Lesotho,426500
6609,58,Lesotho,426500
6610,59,Lesotho,426500
6611,60,Lesotho,426500
6612,61,Lesotho,426500
6613,62,Lesotho,426500
6614,63,Lesotho,426500
6615,64,Lesotho,426500
6616,65,Lesotho,426500
6617,66,Lesotho,426500
6618,67,Lesotho,426500
6619,68,Lesotho,426500
6620,69,Lesotho,426500
6621,70,Lesotho,426500
6622,71,Lesotho,426500
6623,72,Lesotho,426500
6624,1,Mauritius,36000
6625,2,Mauritius,42000
6626,3,Mauritius,56500
6627,4,Mauritius,56500
6628,5,Mauritius,56500
6629,6,Mauritius,56500
6630,7,Mauritius,123000
6631,8,Mauritius,123000
6632,9,Mauritius,123000
6633,10,Mauritius,123000
6634,11,Mauritius,123000
6635,12,Mauritius,123000
6636,13,Mauritius,176000
6637,14,Mauritius,176000
6638,15,Mauritius,176000
6639,16,Mauritius,176000
6640,17,Mauritius,176000
6641,18,Mauritius,176000
6642,19,Mauritius,176000
6643,20,Mauritius,176000
6644,21,Mauritius,176000
6645,22,Mauritius,176000
6646,23,Mauritius,176000
6647,24,Mauritius,176000
6648,25,Mauritius,212000
6649,26,Mauritius,218000
6650,27,Mauritius,232500
6651,28,Mauritius,232500
6652,29,Mauritius,232500
6653,30,Mauritius,232500
6654,31,Mauritius,299000
6655,32,Mauritius,299000
6656,33,Mauritius,299000
6657,34,Mauritius,299000
6658,35,Mauritius,299000
6659,36,Mauritius,299000
6660,37,Mauritius,352000
6661,38,Mauritius,352000
6662,39,Mauritius,352000
6663,40,Mauritius,352000
6664,41,Mauritius,352000
6665,42,Mauritius,352000
6666,43,Mauritius,352000
6667,44,Mauritius,352000
6668,45,Mauritius,352000
6669,46,Mauritius,352000
6670,47,Mauritius,352000
6671,48,Mauritius,352000
6672,49,Mauritius,388000
6673,50,Mauritius,426500
6674,51,Mauritius,426500
6675,52,Mauritius,426500
6676,53,Mauritius,426500
6677,54,Mauritius,426500
6678,55,Mauritius,426500
6679,56,Mauritius,426500
6680,57,Mauritius,426500
6681,58,Mauritius,426500
6682,59,Mauritius,426500
6683,60,Mauritius,426500
6684,61,Mauritius,426500
6685,62,Mauritius,426500
6686,63,Mauritius,426500
6687,64,Mauritius,426500
6688,65,Mauritius,426500
6689,66,Mauritius,426500
6690,67,Mauritius,426500
6691,68,Mauritius,426500
6692,69,Mauritius,426500
6693,70,Mauritius,426500
6694,71,Mauritius,426500
6695,72,Mauritius,426500
6696,1,Mexico,36000
6697,2,Mexico,42000
6698,3,Mexico,56500
6699,4,Mexico,56500
6700,5,Mexico,56500
6701,6,Mexico,56500
6702,7,Mexico,123000
6703,8,Mexico,123000
6704,9,Mexico,123000
6705,10,Mexico,123000
6706,11,Mexico,123000
6707,12,Mexico,123000
6708,13,Mexico,176000
6709,14,Mexico,176000
6710,15,Mexico,176000
6711,16,Mexico,176000
6712,17,Mexico,176000
6713,18,Mexico,176000
6714,19,Mexico,176000
6715,20,Mexico,176000
6716,21,Mexico,176000
6717,22,Mexico,176000
6718,23,Mexico,176000
6719,24,Mexico,176000
6720,25,Mexico,212000
6721,26,Mexico,218000
6722,27,Mexico,232500
6723,28,Mexico,232500
6724,29,Mexico,232500
6725,30,Mexico,232500
6726,31,Mexico,299000
6727,32,Mexico,299000
6728,33,Mexico,299000
6729,34,Mexico,299000
6730,35,Mexico,299000
6731,36,Mexico,299000
6732,37,Mexico,352000
6733,38,Mexico,352000
6734,39,Mexico,352000
6735,40,Mexico,352000
6736,41,Mexico,352000
6737,42,Mexico,352000
6738,43,Mexico,352000
6739,44,Mexico,352000
6740,45,Mexico,352000
6741,46,Mexico,352000
6742,47,Mexico,352000
6743,48,Mexico,352000
6744,49,Mexico,388000
6745,50,Mexico,426500
6746,51,Mexico,426500
6747,52,Mexico,426500
6748,53,Mexico,426500
6749,54,Mexico,426500
6750,55,Mexico,426500
6751,56,Mexico,426500
6752,57,Mexico,426500
6753,58,Mexico,426500
6754,59,Mexico,426500
6755,60,Mexico,426500
6756,61,Mexico,426500
6757,62,Mexico,426500
6758,63,Mexico,426500
6759,64,Mexico,426500
6760,65,Mexico,426500
6761,66,Mexico,426500
6762,67,Mexico,426500
6763,68,Mexico,426500
6764,69,Mexico,426500
6765,70,Mexico,426500
6766,71,Mexico,426500
6767,72,Mexico,426500
6768,1,Morocco,36000
6769,2,Morocco,42000
6770,3,Morocco,56500
6771,4,Morocco,56500
6772,5,Morocco,56500
6773,6,Morocco,56500
6774,7,Morocco,123000
6775,8,Morocco,123000
6776,9,Morocco,123000
6777,10,Morocco,123000
6778,11,Morocco,123000
6779,12,Morocco,123000
6780,13,Morocco,176000
6781,14,Morocco,176000
6782,15,Morocco,176000
6783,16,Morocco,176000
6784,17,Morocco,176000
6785,18,Morocco,176000
6786,19,Morocco,176000
6787,20,Morocco,176000
6788,21,Morocco,176000
6789,22,Morocco,176000
6790,23,Morocco,176000
6791,24,Morocco,176000
6792,25,Morocco,212000
6793,26,Morocco,218000
6794,27,Morocco,232500
6795,28,Morocco,232500
6796,29,Morocco,232500
6797,30,Morocco,232500
6798,31,Morocco,299000
6799,32,Morocco,299000
6800,33,Morocco,299000
6801,34,Morocco,299000
6802,35,Morocco,299000
6803,36,Morocco,299000
6804,37,Morocco,352000
6805,38,Morocco,352000
6806,39,Morocco,352000
6807,40,Morocco,352000
6808,41,Morocco,352000
6809,42,Morocco,352000
6810,43,Morocco,352000
6811,44,Morocco,352000
6812,45,Morocco,352000
6813,46,Morocco,352000
6814,47,Morocco,352000
6815,48,Morocco,352000
6816,49,Morocco,388000
6817,50,Morocco,426500
6818,51,Morocco,426500
6819,52,Morocco,426500
6820,53,Morocco,426500
6821,54,Morocco,426500
6822,55,Morocco,426500
6823,56,Morocco,426500
6824,57,Morocco,426500
6825,58,Morocco,426500
6826,59,Morocco,426500
6827,60,Morocco,426500
6828,61,Morocco,426500
6829,62,Morocco,426500
6830,63,Morocco,426500
6831,64,Morocco,426500
6832,65,Morocco,426500
6833,66,Morocco,426500
6834,67,Morocco,426500
6835,68,Morocco,426500
6836,69,Morocco,426500
6837,70,Morocco,426500
6838,71,Morocco,426500
6839,72,Morocco,426500
6840,1,Mozambique,36000
6841,2,Mozambique,42000
6842,3,Mozambique,56500
6843,4,Mozambique,56500
6844,5,Mozambique,56500
6845,6,Mozambique,56500
6846,7,Mozambique,123000
6847,8,Mozambique,123000
6848,9,Mozambique,123000
6849,10,Mozambique,123000
6850,11,Mozambique,123000
6851,12,Mozambique,123000
6852,13,Mozambique,176000
6853,14,Mozambique,176000
6854,15,Mozambique,176000
6855,16,Mozambique,176000
6856,17,Mozambique,176000
6857,18,Mozambique,176000
6858,19,Mozambique,176000
6859,20,Mozambique,176000
6860,21,Mozambique,176000
6861,22,Mozambique,176000
6862,23,Mozambique,176000
6863,24,Mozambique,176000
6864,25,Mozambique,212000
6865,26,Mozambique,218000
6866,27,Mozambique,232500
6867,28,Mozambique,232500
6868,29,Mozambique,232500
6869,30,Mozambique,232500
6870,31,Mozambique,299000
6871,32,Mozambique,299000
6872,33,Mozambique,299000
6873,34,Mozambique,299000
6874,35,Mozambique,299000
6875,36,Mozambique,299000
6876,37,Mozambique,352000
6877,38,Mozambique,352000
6878,39,Mozambique,352000
6879,40,Mozambique,352000
6880,41,Mozambique,352000
6881,42,Mozambique,352000
6882,43,Mozambique,352000
6883,44,Mozambique,352000
6884,45,Mozambique,352000
6885,46,Mozambique,352000
6886,47,Mozambique,352000
6887,48,Mozambique,352000
6888,49,Mozambique,388000
6889,50,Mozambique,426500
6890,51,Mozambique,426500
6891,52,Mozambique,426500
6892,53,Mozambique,426500
6893,54,Mozambique,426500
6894,55,Mozambique,426500
6895,56,Mozambique,426500
6896,57,Mozambique,426500
6897,58,Mozambique,426500
6898,59,Mozambique,426500
6899,60,Mozambique,426500
6900,61,Mozambique,426500
6901,62,Mozambique,426500
6902,63,Mozambique,426500
6903,64,Mozambique,426500
6904,65,Mozambique,426500
6905,66,Mozambique,426500
6906,67,Mozambique,426500
6907,68,Mozambique,426500
6908,69,Mozambique,426500
6909,70,Mozambique,426500
6910,71,Mozambique,426500
6911,72,Mozambique,426500
6912,1,Nigeria,36000
6913,2,Nigeria,42000
6914,3,Nigeria,56500
6915,4,Nigeria,56500
6916,5,Nigeria,56500
6917,6,Nigeria,56500
6918,7,Nigeria,123000
6919,8,Nigeria,123000
6920,9,Nigeria,123000
6921,10,Nigeria,123000
6922,11,Nigeria,123000
6923,12,Nigeria,123000
6924,13,Nigeria,176000
6925,14,Nigeria,176000
6926,15,Nigeria,176000
6927,16,Nigeria,176000
6928,17,Nigeria,176000
6929,18,Nigeria,176000
6930,19,Nigeria,176000
6931,20,Nigeria,176000
6932,21,Nigeria,176000
6933,22,Nigeria,176000
6934,23,Nigeria,176000
6935,24,Nigeria,176000
6936,25,Nigeria,212000
6937,26,Nigeria,218000
6938,27,Nigeria,232500
6939,28,Nigeria,232500
6940,29,Nigeria,232500
6941,30,Nigeria,232500
6942,31,Nigeria,299000
6943,32,Nigeria,299000
6944,33,Nigeria,299000
6945,34,Nigeria,299000
6946,35,Nigeria,299000
6947,36,Nigeria,299000
6948,37,Nigeria,352000
6949,38,Nigeria,352000
6950,39,Nigeria,352000
6951,40,Nigeria,352000
6952,41,Nigeria,352000
6953,42,Nigeria,352000
6954,43,Nigeria,352000
6955,44,Nigeria,352000
6956,45,Nigeria,352000
6957,46,Nigeria,352000
6958,47,Nigeria,352000
6959,48,Nigeria,352000
6960,49,Nigeria,388000
6961,50,Nigeria,426500
6962,51,Nigeria,426500
6963,52,Nigeria,426500
6964,53,Nigeria,426500
6965,54,Nigeria,426500
6966,55,Nigeria,426500
6967,56,Nigeria,426500
6968,57,Nigeria,426500
6969,58,Nigeria,426500
6970,59,Nigeria,426500
6971,60,Nigeria,426500
6972,61,Nigeria,426500
6973,62,Nigeria,426500
6974,63,Nigeria,426500
6975,64,Nigeria,426500
6976,65,Nigeria,426500
6977,66,Nigeria,426500
6978,67,Nigeria,426500
6979,68,Nigeria,426500
6980,69,Nigeria,426500
6981,70,Nigeria,426500
6982,71,Nigeria,426500
6983,72,Nigeria,426500
6984,1,Panama,36000
6985,2,Panama,42000
6986,3,Panama,56500
6987,4,Panama,56500
6988,5,Panama,56500
6989,6,Panama,56500
6990,7,Panama,123000
6991,8,Panama,123000
6992,9,Panama,123000
6993,10,Panama,123000
6994,11,Panama,123000
6995,12,Panama,123000
6996,13,Panama,176000
6997,14,Panama,176000
6998,15,Panama,176000
6999,16,Panama,176000
7000,17,Panama,176000
7001,18,Panama,176000
7002,19,Panama,176000
7003,20,Panama,176000
7004,21,Panama,176000
7005,22,Panama,176000
7006,23,Panama,176000
7007,24,Panama,176000
7008,25,Panama,212000
7009,26,Panama,218000
7010,27,Panama,232500
7011,28,Panama,232500
7012,29,Panama,232500
7013,30,Panama,232500
7014,31,Panama,299000
7015,32,Panama,299000
7016,33,Panama,299000
7017,34,Panama,299000
7018,35,Panama,299000
7019,36,Panama,299000
7020,37,Panama,352000
7021,38,Panama,352000
7022,39,Panama,352000
7023,40,Panama,352000
7024,41,Panama,352000
7025,42,Panama,352000
7026,43,Panama,352000
7027,44,Panama,352000
7028,45,Panama,352000
7029,46,Panama,352000
7030,47,Panama,352000
7031,48,Panama,352000
7032,49,Panama,388000
7033,50,Panama,426500
7034,51,Panama,426500
7035,52,Panama,426500
7036,53,Panama,426500
7037,54,Panama,426500
7038,55,Panama,426500
7039,56,Panama,426500
7040,57,Panama,426500
7041,58,Panama,426500
7042,59,Panama,426500
7043,60,Panama,426500
7044,61,Panama,426500
7045,62,Panama,426500
7046,63,Panama,426500
7047,64,Panama,426500
7048,65,Panama,426500
7049,66,Panama,426500
7050,67,Panama,426500
7051,68,Panama,426500
7052,69,Panama,426500
7053,70,Panama,426500
7054,71,Panama,426500
7055,72,Panama,426500
7056,1,Peru,36000
7057,2,Peru,42000
7058,3,Peru,56500
7059,4,Peru,56500
7060,5,Peru,56500
7061,6,Peru,56500
7062,7,Peru,123000
7063,8,Peru,123000
7064,9,Peru,123000
7065,10,Peru,123000
7066,11,Peru,123000
7067,12,Peru,123000
7068,13,Peru,176000
7069,14,Peru,176000
7070,15,Peru,176000
7071,16,Peru,176000
7072,17,Peru,176000
7073,18,Peru,176000
7074,19,Peru,176000
7075,20,Peru,176000
7076,21,Peru,176000
7077,22,Peru,176000
7078,23,Peru,176000
7079,24,Peru,176000
7080,25,Peru,212000
7081,26,Peru,218000
7082,27,Peru,232500
7083,28,Peru,232500
7084,29,Peru,232500
7085,30,Peru,232500
7086,31,Peru,299000
7087,32,Peru,299000
7088,33,Peru,299000
7089,34,Peru,299000
7090,35,Peru,299000
7091,36,Peru,299000
7092,37,Peru,352000
7093,38,Peru,352000
7094,39,Peru,352000
7095,40,Peru,352000
7096,41,Peru,352000
7097,42,Peru,352000
7098,43,Peru,352000
7099,44,Peru,352000
7100,45,Peru,352000
7101,46,Peru,352000
7102,47,Peru,352000
7103,48,Peru,352000
7104,49,Peru,388000
7105,50,Peru,426500
7106,51,Peru,426500
7107,52,Peru,426500
7108,53,Peru,426500
7109,54,Peru,426500
7110,55,Peru,426500
7111,56,Peru,426500
7112,57,Peru,426500
7113,58,Peru,426500
7114,59,Peru,426500
7115,60,Peru,426500
7116,61,Peru,426500
7117,62,Peru,426500
7118,63,Peru,426500
7119,64,Peru,426500
7120,65,Peru,426500
7121,66,Peru,426500
7122,67,Peru,426500
7123,68,Peru,426500
7124,69,Peru,426500
7125,70,Peru,426500
7126,71,Peru,426500
7127,72,Peru,426500
7128,1,Rwanda,36000
7129,2,Rwanda,42000
7130,3,Rwanda,56500
7131,4,Rwanda,56500
7132,5,Rwanda,56500
7133,6,Rwanda,56500
7134,7,Rwanda,123000
7135,8,Rwanda,123000
7136,9,Rwanda,123000
7137,10,Rwanda,123000
7138,11,Rwanda,123000
7139,12,Rwanda,123000
7140,13,Rwanda,176000
7141,14,Rwanda,176000
7142,15,Rwanda,176000
7143,16,Rwanda,176000
7144,17,Rwanda,176000
7145,18,Rwanda,176000
7146,19,Rwanda,176000
7147,20,Rwanda,176000
7148,21,Rwanda,176000
7149,22,Rwanda,176000
7150,23,Rwanda,176000
7151,24,Rwanda,176000
7152,25,Rwanda,212000
7153,26,Rwanda,218000
7154,27,Rwanda,232500
7155,28,Rwanda,232500
7156,29,Rwanda,232500
7157,30,Rwanda,232500
7158,31,Rwanda,299000
7159,32,Rwanda,299000
7160,33,Rwanda,299000
7161,34,Rwanda,299000
7162,35,Rwanda,299000
7163,36,Rwanda,299000
7164,37,Rwanda,352000
7165,38,Rwanda,352000
7166,39,Rwanda,352000
7167,40,Rwanda,352000
7168,41,Rwanda,352000
7169,42,Rwanda,352000
7170,43,Rwanda,352000
7171,44,Rwanda,352000
7172,45,Rwanda,352000
7173,46,Rwanda,352000
7174,47,Rwanda,352000
7175,48,Rwanda,352000
7176,49,Rwanda,388000
7177,50,Rwanda,426500
7178,51,Rwanda,426500
7179,52,Rwanda,426500
7180,53,Rwanda,426500
7181,54,Rwanda,426500
7182,55,Rwanda,426500
7183,56,Rwanda,426500
7184,57,Rwanda,426500
7185,58,Rwanda,426500
7186,59,Rwanda,426500
7187,60,Rwanda,426500
7188,61,Rwanda,426500
7189,62,Rwanda,426500
7190,63,Rwanda,426500
7191,64,Rwanda,426500
7192,65,Rwanda,426500
7193,66,Rwanda,426500
7194,67,Rwanda,426500
7195,68,Rwanda,426500
7196,69,Rwanda,426500
7197,70,Rwanda,426500
7198,71,Rwanda,426500
7199,72,Rwanda,426500
7200,1,Tanzania,36000
7201,2,Tanzania,42000
7202,3,Tanzania,56500
7203,4,Tanzania,56500
7204,5,Tanzania,56500
7205,6,Tanzania,56500
7206,7,Tanzania,123000
7207,8,Tanzania,123000
7208,9,Tanzania,123000
7209,10,Tanzania,123000
7210,11,Tanzania,123000
7211,12,Tanzania,123000
7212,13,Tanzania,176000
7213,14,Tanzania,176000
7214,15,Tanzania,176000
7215,16,Tanzania,176000
7216,17,Tanzania,176000
7217,18,Tanzania,176000
7218,19,Tanzania,176000
7219,20,Tanzania,176000
7220,21,Tanzania,176000
7221,22,Tanzania,176000
7222,23,Tanzania,176000
7223,24,Tanzania,176000
7224,25,Tanzania,212000
7225,26,Tanzania,218000
7226,27,Tanzania,232500
7227,28,Tanzania,232500
7228,29,Tanzania,232500
7229,30,Tanzania,232500
7230,31,Tanzania,299000
7231,32,Tanzania,299000
7232,33,Tanzania,299000
7233,34,Tanzania,299000
7234,35,Tanzania,299000
7235,36,Tanzania,299000
7236,37,Tanzania,352000
7237,38,Tanzania,352000
7238,39,Tanzania,352000
7239,40,Tanzania,352000
7240,41,Tanzania,352000
7241,42,Tanzania,352000
7242,43,Tanzania,352000
7243,44,Tanzania,352000
7244,45,Tanzania,352000
7245,46,Tanzania,352000
7246,47,Tanzania,352000
7247,48,Tanzania,352000
7248,49,Tanzania,388000
7249,50,Tanzania,426500
7250,51,Tanzania,426500
7251,52,Tanzania,426500
7252,53,Tanzania,426500
7253,54,Tanzania,426500
7254,55,Tanzania,426500
7255,56,Tanzania,426500
7256,57,Tanzania,426500
7257,58,Tanzania,426500
7258,59,Tanzania,426500
7259,60,Tanzania,426500
7260,61,Tanzania,426500
7261,62,Tanzania,426500
